time_of_day,proc_time_ms
17:56:01.319,0.51
17:56:08.777,0.28
17:56:18.541,0.28
17:56:32.237,0.29
17:56:48.540,1
17:56:53.923,0.33
17:57:09.143,0.29
17:57:21.411,0.33
17:57:29.616,0.43
17:58:46.976,0.38
17:58:58.722,0.77
17:59:09.093,0.34
18:01:41.737,0.3
18:01:45.080,0.34
18:01:48.031,0.39
18:01:50.287,0.27
18:01:51.377,0.27
18:01:55.515,0.27
18:07:03.621,0.9
18:08:19.053,1.95
18:08:28.754,0.72
18:08:31.688,0.69
18:08:36.553,0.88
18:13:36.992,0.52
18:13:41.593,4.1
18:13:45.158,3.82
18:13:48.768,0.28
18:14:35.333,0.36
18:15:37.052,0.68
18:15:41.191,0.34
18:15:43.054,0.6
18:15:44.692,0.58
18:15:47.472,0.64
18:16:03.022,0.58
18:16:06.827,0.65
18:16:11.639,0.61
18:16:13.618,0.98
18:16:15.346,0.69
18:16:16.965,0.31
18:16:17.159,0.61
18:16:20.440,0.6
18:16:21.874,0.65
18:16:23.302,0.63
18:16:24.541,0.63
18:16:25.974,0.65
18:16:27.507,0.62
18:16:29.068,0.84
18:16:30.258,0.3
18:16:31.188,0.58
18:16:34.068,0.66
18:16:35.314,0.83
18:16:36.675,0.64
18:16:38.153,0.58
18:16:40.819,0.58
18:16:41.327,0.29
18:16:42.250,0.58
18:16:43.670,0.59
18:16:46.862,0.61
18:16:53.325,0.71
18:16:55.676,0.72
18:18:09.407,0.32
18:18:14.387,0.47
18:18:26.064,0.31
18:19:04.080,3.86
18:19:06.648,4.06
18:19:12.989,3.96
18:19:17.700,3.96
18:19:20.180,0.29
18:32:27.239,0.43
18:32:30.318,3.93
18:32:32.946,4.17
18:32:56.562,0.31
18:33:02.153,0.31
18:33:44.980,0.46
18:34:13.172,0.29
18:35:01.874,0.28
18:35:18.478,0.3
18:35:40.763,0.29
18:36:04.536,0.29
18:36:56.299,0.3
18:37:38.689,3.23
18:38:02.738,0.61
18:38:05.016,0.59
18:38:06.496,0.86
18:38:07.889,0.55
18:38:09.116,0.68
18:38:11.089,6.28
18:38:11.316,0.59
18:38:13.237,0.58
18:38:13.661,3.38
18:38:18.605,0.58
18:38:34.431,0.82
18:38:36.619,0.88
18:38:39.551,0.92
18:38:43.108,0.97
18:38:45.597,0.94
18:38:46.904,0.79
18:38:48.296,0.87
18:38:49.933,0.87
18:38:51.106,0.87
18:38:52.345,0.92
18:38:53.533,0.88
18:38:57.667,0.79
18:39:06.977,0.86
18:39:16.520,0.86
18:39:25.210,0.87
18:39:32.893,0.87
18:39:43.904,1.19
18:40:05.256,0.89
18:40:15.966,1.58
18:40:20.669,1.34
18:40:46.722,1.64
18:41:06.985,1.27
18:41:07.239,2.33
18:41:12.712,1.94
18:41:15.800,1.08
18:41:26.403,0.83
18:41:36.807,0.77
18:42:13.750,0.91
18:43:49.755,1.11
18:44:50.644,1.11
18:45:27.320,0.98
18:46:38.952,1.22
18:46:48.247,1.26
18:47:18.050,1.56
18:52:49.813,4.62
18:57:01.859,4.68
19:05:02.849,500.99
19:08:32.596,1830.19
19:09:24.806,1.52
19:09:27.144,2.98
19:09:28.694,1.16
19:09:30.534,1.25
19:09:31.178,1.04
19:09:49.801,0.73
19:09:54.619,0.73
19:09:55.192,1.06
19:10:01.021,0.71
19:10:02.797,0.86
19:10:18.908,0.67
19:10:19.847,0.61
19:10:20.873,0.64
19:10:21.664,1.09
19:10:23.740,0.54
19:10:27.083,0.71
19:10:41.657,3.55
19:10:49.914,0.89
19:11:09.699,0.69
19:11:11.467,0.71
19:11:13.362,0.59
19:11:16.682,0.95
19:11:16.684,1.93
19:11:17.356,0.8
19:11:18.322,0.56
19:11:25.913,3.22
19:11:31.422,3.57
19:11:38.594,0.51
19:11:55.119,0.66
19:12:18.306,0.54
19:12:33.545,0.62
19:12:42.935,0.55
19:13:45.171,0.64
19:14:14.208,0.57
19:14:22.439,0.54
19:14:24.455,0.65
19:16:05.201,0.57
19:16:42.746,0.61
19:17:22.218,0.66
19:17:53.849,0.64
19:22:29.538,0.55
19:25:12.485,0.51
19:25:47.679,0.51
19:26:00.227,0.76
19:26:03.342,0.44
19:31:07.713,0.59
19:31:10.809,3.25
19:31:13.451,3.7
19:31:28.345,0.77
19:31:57.217,0.94
19:32:04.036,0.71
19:32:16.298,0.72
19:32:30.077,1.26
19:33:01.693,1.26
19:33:24.438,3.26
19:33:45.036,124.73
19:34:19.726,2.27
19:34:26.600,10.38
19:34:36.988,2.45
19:35:07.478,9.1
19:35:24.843,2.41
19:35:44.644,7.84
19:36:07.050,2.24
19:36:16.053,6.39
19:36:47.374,2.1
19:36:55.387,10.29
19:37:20.700,2.01
19:37:31.098,5.81
19:37:49.406,2.14
19:38:15.072,0.78
19:49:51.423,1.05
19:50:46.427,2.55
19:50:47.990,3.39
19:51:03.544,1.66
19:58:09.354,1.14
19:58:15.047,2.71
19:58:15.868,1.22
19:58:19.299,1.09
19:58:35.508,1.31
19:58:56.494,1.74
19:59:32.439,4.28
19:59:38.869,4.28
19:59:40.725,0.76
20:00:01.993,2.16
20:00:31.430,1.2
20:01:59.052,1.12
20:02:00.781,1.19
20:02:10.565,2.58
20:03:54.175,0.87
20:04:34.234,0.98
20:05:10.979,0.81
20:05:23.138,1.03
20:05:31.900,1.27
20:05:46.064,1.16
20:06:03.403,1.38
20:06:18.689,1.5
20:06:23.851,4.32
20:06:26.587,1.79
20:06:26.845,3.48
20:06:29.471,1.13
20:06:39.899,1.21
20:06:48.183,1.42
20:07:12.086,1.53
20:07:28.049,1.2
20:07:48.839,1.38
20:08:14.528,1.22
20:08:40.837,1.34
20:08:55.476,1.22
20:09:20.180,1.49
20:09:31.823,1.59
20:09:50.126,1.21
20:11:24.200,1.28
20:11:42.460,1.88
20:11:52.533,1.14
20:12:13.378,1.32
20:12:54.455,1.55
20:13:10.981,1.3
20:13:27.409,1.21
20:14:01.868,1.24
20:14:45.201,1.16
20:15:37.181,1.53
20:15:57.717,1.05
20:16:15.937,1.22
20:16:31.346,1.38
20:16:50.605,1.19
20:17:00.776,1.81
20:17:03.230,2.91
20:17:10.606,1.6
20:17:14.094,1.4
20:17:33.169,1.11
20:17:49.566,1.1
20:18:10.918,1.26
20:19:09.276,1.19
20:19:34.899,1.47
20:19:48.525,1.13
20:19:59.326,1.9
20:20:17.379,1.15
20:20:36.538,1.1
20:20:44.929,1.09
20:21:07.554,1.17
20:21:19.321,1.45
20:21:42.039,1.11
20:21:50.125,1.01
20:22:37.412,1.13
20:23:33.915,1.02
20:23:36.522,1.1
20:24:03.558,1.08
20:24:06.593,1.19
20:24:08.342,1.09
20:24:17.237,1.05
20:24:33.314,1.11
20:24:36.829,1.14
20:24:38.032,1.03
20:24:40.547,1.01
20:24:45.158,1.73
20:24:46.728,1.04
20:24:50.874,1.06
20:24:54.320,1.07
20:25:06.150,0.69
20:25:10.888,0.69
20:25:12.505,0.75
20:25:38.692,1.12
20:25:40.751,1.06
20:26:25.905,1.07
20:32:28.734,3.29
20:39:44.294,3.62
20:39:46.210,2.57
20:41:09.903,3.66
20:41:11.267,3.93
20:43:37.135,0.68
20:43:40.895,6.01
20:43:43.318,3.09
20:43:45.135,0.38
20:43:45.501,1.74
20:43:50.394,0.35
20:44:04.633,1.71
20:44:07.668,1.41
20:44:22.962,1.21
20:44:24.414,1.09
20:44:42.483,0.39
20:44:43.856,1.34
20:44:46.063,0.41
20:44:48.098,0.37
20:44:51.427,1.53
20:44:56.966,1.03
20:45:02.260,1.21
20:45:03.669,1.04
20:45:06.577,0.35
20:45:07.630,0.94
20:45:09.779,3.05
20:45:11.159,5.95
20:45:15.534,0.58
20:45:17.733,0.55
20:45:19.552,0.54
20:45:57.341,1.25
20:46:10.248,1.08
20:47:26.428,1.38
20:47:27.826,1.04
20:47:43.161,1.02
20:47:46.637,1.32
20:47:51.361,1.04
20:48:31.468,1.11
20:48:32.851,1.26
20:48:38.948,0.99
20:49:14.491,1.45
20:49:55.557,2.09
20:49:57.816,0.82
20:50:42.651,1.65
20:50:44.927,0.77
20:50:46.696,0.82
20:52:05.149,0.79
20:52:06.792,0.76
20:52:08.065,0.83
20:56:35.357,0.92
20:56:43.458,0.53
20:56:44.854,0.54
20:56:46.209,0.47
20:56:47.180,0.47
20:56:48.181,0.5
20:56:49.189,0.47
20:56:50.590,0.47
20:56:53.361,0.48
20:57:02.772,0.51
20:57:04.852,0.49
20:57:06.024,0.54
20:57:07.102,0.56
20:57:21.616,0.64
20:57:24.086,0.47
20:57:26.522,0.48
21:05:12.868,1.36
21:07:58.651,0.31
21:08:07.788,0.29
21:08:27.111,0.57
21:08:28.134,2.04
21:08:30.945,0.3
21:08:47.602,0.32
21:08:50.709,0.55
21:08:50.821,0.37
21:08:52.117,0.36
21:09:00.461,0.53
21:09:02.591,0.32
21:09:05.853,0.73
21:09:06.237,0.61
21:09:08.076,0.34
21:09:14.274,0.79
21:09:17.173,0.31
21:09:21.525,0.31
21:09:28.992,0.42
21:09:40.070,0.81
21:10:17.554,1.12
21:10:44.708,0.34
21:10:48.753,0.35
21:10:55.932,0.32
21:12:12.385,0.83
21:12:14.352,0.87
21:45:29.154,0.86
22:03:56.019,0.35
22:04:01.513,0.34
22:08:21.070,0.52
22:08:48.799,0.53
22:09:00.429,2.65
22:09:03.786,2.08
22:09:07.869,7.54
22:09:23.983,6.15
22:10:16.787,6.93
22:10:25.178,0.82
22:10:30.805,0.8
22:10:50.142,3.34
22:10:52.765,3.11
22:11:15.623,0.29
22:11:24.630,0.34
22:11:33.905,0.34
22:12:07.297,0.37
22:12:12.137,0.96
22:14:03.566,1.08
22:14:06.484,0.56
22:14:29.408,0.94
22:14:36.308,0.41
22:14:55.066,0.57
22:18:51.116,3.01
22:18:54.481,3.11
22:32:32.412,0.42
22:32:36.587,0.33
22:32:47.850,0.5
23:55:07.373,1.07
23:55:24.994,53.1
23:57:04.035,13.85
23:57:17.912,0.44
23:57:24.024,35.44
23:57:37.293,119.35
23:58:48.032,0.61
23:58:58.473,0.59
00:14:23.653,0.31
00:14:28.769,0.35
00:14:32.599,0.33
00:14:40.122,0.32
00:14:43.875,0.3
00:14:46.484,0.37
00:14:57.323,0.3
00:15:03.174,0.37
01:47:48.187,3.43
01:48:03.282,3.54
01:48:07.795,3.67
01:48:24.740,1.25
01:48:42.622,2.22
01:49:33.810,3.09
01:49:35.872,1.78
01:49:37.647,2.02
01:49:38.955,2.67
01:49:42.072,2.98
01:49:43.774,1.88
01:49:57.217,3.26
01:49:58.866,2.56
01:50:35.091,2.78
01:50:55.762,2.02
01:51:04.451,2.56
01:51:07.143,2.97
01:51:19.467,2.15
01:51:28.066,2.77
01:51:29.542,2.63
01:51:37.727,1.84
01:51:41.084,2.52
01:51:42.850,1.73
01:51:45.043,1.85
01:51:46.963,2.82
01:51:56.856,1.81
01:52:54.362,9.73
02:24:11.078,1.37
02:24:33.270,1.13
02:24:53.252,1.08
02:24:58.256,1.93
02:25:10.179,1.13
02:25:13.355,1.34
02:25:21.975,2.24
02:25:43.697,0.99
02:25:53.232,1.68
02:25:55.436,1.21
02:26:07.318,1.13
02:26:13.422,1.05
02:26:52.921,1.65
02:27:16.306,1.43
02:27:20.278,1.4
02:27:21.601,1.12
02:27:36.546,1.25
02:27:54.682,1.48
02:28:41.705,1.42
02:28:58.105,1.45
02:29:20.584,1.77
02:29:58.460,1.42
02:30:38.717,1.37
02:31:24.872,0.95
02:32:10.870,1.41
02:32:31.859,1.43
02:32:56.195,1.25
02:33:30.787,1.78
02:35:17.352,1.58
02:35:44.301,1.45
02:36:00.580,1.62
02:38:24.365,1.61
02:41:46.947,1.61
02:43:13.371,1.57
02:43:39.848,1.67
02:44:06.318,1.78
02:55:54.709,2.91
02:55:56.769,2.98
02:55:59.855,3.31
02:56:09.184,2.13
02:56:18.440,2
03:38:59.637,0.63
03:39:15.520,0.74
03:39:32.672,0.85
03:40:15.658,0.92
03:40:40.268,1.13
03:41:13.524,0.63
03:41:28.385,0.72
03:56:53.683,0.58
03:57:26.127,0.45
03:58:46.182,0.46
03:59:01.563,0.42
03:59:05.002,12.9
03:59:13.956,1.18
03:59:24.875,1.08
04:00:24.350,0.42
04:00:28.190,0.36
04:00:31.463,0.35
04:00:41.015,34.4
04:00:48.731,0.42
04:00:55.181,0.4
04:01:13.436,0.42
04:01:25.467,0.49
04:01:44.029,0.56
04:01:59.357,0.45
04:02:02.774,0.45
04:02:06.623,11.66
04:02:13.208,0.52
04:02:19.724,0.37
04:02:37.612,32.57
04:02:45.972,0.43
04:02:51.511,0.41
04:08:29.951,0.57
04:08:34.338,0.48
04:08:35.007,0.47
04:08:37.238,0.44
04:08:37.490,0.47
04:08:39.144,0.77
04:08:39.470,0.75
04:08:39.899,0.84
04:41:08.371,0.64
04:41:23.606,0.49
04:41:42.181,0.53
04:43:45.363,1.86
04:44:00.122,1.61
04:44:27.084,1.14
04:44:29.124,1.05
04:44:35.973,1.07
04:44:37.602,1.06
04:44:38.716,1.1
04:44:39.792,1.03
04:44:43.764,4.08
04:44:46.710,3.75
04:44:55.597,6.38
04:44:58.830,0.77
04:47:39.320,0.68
04:48:51.078,3.3
04:48:59.609,3.26
04:49:06.684,3.47
04:49:11.573,1.9
04:49:13.640,1.57
04:49:17.001,0.75
04:49:28.902,0.85
04:49:32.490,0.79
04:49:41.059,0.78
04:49:47.653,0.84
04:49:53.943,0.76
04:53:58.001,1.01
05:03:52.305,3.33
05:34:47.154,0.61
05:34:58.657,3.61
05:35:01.496,3.09
05:35:03.527,3.17
05:35:21.949,0.66
05:35:32.614,0.68
05:35:47.063,1.14
05:36:11.695,1.5
05:36:34.358,0.76
05:36:39.686,0.49
05:36:45.122,0.49
05:36:49.411,0.47
05:44:17.647,0.62
05:44:19.890,0.61
05:44:22.041,0.62
05:44:30.353,0.65
06:13:56.339,0.72
06:14:04.041,0.6
06:49:34.987,1.15
06:50:30.764,0.63
06:50:31.799,2.49
06:50:33.511,0.78
06:51:23.755,0.58
06:51:27.987,0.58
06:51:30.331,0.56
06:51:32.351,0.64
06:51:35.085,0.7
06:51:36.711,0.59
08:45:50.086,2.87
09:10:19.881,2.65
09:10:39.839,0.8
09:10:44.473,2.06
09:10:57.448,1
09:11:08.562,3.01
09:12:01.274,0.93
09:12:18.400,0.82
09:13:22.819,0.95
09:13:58.546,1.54
09:14:09.240,1.04
09:14:39.701,0.85
09:21:29.332,0.94
09:21:30.463,0.8
09:24:44.007,0.92
09:24:55.489,1
09:25:03.801,0.87
09:27:25.918,14.59
09:27:31.538,3.43
09:27:33.706,6.25
09:27:36.566,5.41
09:27:58.783,206.42
09:28:02.441,2.28
09:28:19.029,2.08
09:28:25.058,2.09
09:28:26.730,2.25
09:28:28.804,2.24
09:28:35.377,2.38
09:28:38.172,1.53
09:28:51.771,1.92
09:28:52.790,1.94
09:28:54.043,2.34
09:28:55.619,2
09:28:57.707,1.84
09:29:02.074,3.09
09:29:03.744,2.75
09:31:08.519,1.77
09:31:09.858,1.69
09:31:11.294,1.54
09:31:12.821,1.66
09:39:16.072,1.28
09:39:23.538,1.49
09:39:27.928,0.81
09:39:32.345,0.79
09:39:34.634,0.83
09:39:38.531,1.02
09:39:41.076,0.93
09:39:42.711,0.85
09:39:50.741,1.08
09:39:57.885,1.04
09:40:06.816,0.77
09:40:08.505,0.8
09:40:11.584,0.85
09:40:23.292,1.03
09:40:32.953,0.78
09:40:47.012,0.79
09:40:54.177,0.73
10:54:04.268,0.74
10:54:09.946,0.78
10:54:13.650,0.72
10:54:14.460,0.69
10:54:15.413,0.71
10:54:16.135,0.67
10:54:16.753,0.61
10:54:17.731,0.66
10:54:18.595,0.63
10:54:19.490,0.68
10:54:20.884,0.58
10:54:23.670,1.01
13:11:48.145,2.09
13:12:01.630,1.21
13:12:04.757,0.74
13:12:08.389,0.55
13:12:11.603,0.53
13:12:40.857,0.5
13:13:00.509,1.03
13:13:03.116,0.8
13:13:15.880,2.88
13:13:28.328,11.19
13:13:39.889,2.8
13:20:03.576,0.69
13:20:07.511,0.74
13:20:13.145,6.55
13:20:33.248,0.65
13:20:37.003,0.71
13:20:44.943,0.82
13:21:44.344,0.58
13:21:57.978,0.65
13:22:05.112,2.38
13:49:39.790,0.96
13:49:44.615,0.76
13:49:45.934,0.79
13:49:48.330,0.72
13:49:50.161,1.07
13:49:51.465,0.73
13:50:04.665,0.66
13:50:55.222,0.63
13:51:19.526,0.69
13:51:23.105,0.64
13:51:24.458,0.91
13:51:26.207,1.03
13:51:29.255,0.71
13:51:41.756,0.78
13:51:53.947,0.79
13:51:56.178,0.73
13:51:57.616,0.64
13:51:59.151,0.67
13:52:01.205,0.68
14:21:01.540,0.98
14:21:07.417,0.88
14:21:18.872,0.63
14:21:24.647,0.58
14:21:28.100,1.06
14:21:31.055,0.54
14:21:45.408,0.62
14:21:47.161,0.53
14:22:11.022,1.12
14:22:50.779,2.25
14:38:29.085,2.35
14:39:13.472,1.84
14:40:07.927,1.11
14:40:17.270,1.28
14:40:21.256,1.1
14:40:22.816,1.08
14:40:24.359,1.2
14:40:26.359,1.21
14:40:35.713,1.03
14:40:41.023,1.14
14:40:44.159,1.3
14:40:56.617,1.33
14:41:15.218,1.08
14:53:56.225,0.72
15:06:44.847,3.48
15:06:48.486,3.43
15:06:56.548,0.75
15:07:18.874,0.53
15:10:07.064,0.66
15:12:46.716,2.09
15:12:49.108,2.68
15:12:52.403,1.2
15:13:02.266,0.69
15:14:23.093,3.33
15:14:25.101,4.25
15:14:26.443,0.89
15:14:27.758,1.09
15:16:22.142,0.67
15:16:24.284,0.57
15:16:25.089,0.62
15:16:25.980,0.96
15:16:26.667,0.78
15:16:27.371,0.55
15:16:27.999,0.57
15:16:28.710,0.66
15:16:30.368,0.6
15:16:31.003,0.55
15:16:31.442,0.55
15:16:32.288,0.89
15:16:33.283,0.53
15:16:39.476,0.7
15:16:42.599,0.55
15:16:46.260,0.67
15:16:47.799,0.54
15:16:49.462,0.8
15:16:51.578,0.56
15:16:52.672,0.81
15:16:55.526,0.63
15:16:57.523,0.53
15:16:59.476,0.52
15:17:02.082,0.67
15:17:03.402,0.56
15:17:04.618,0.54
15:17:06.206,0.52
15:17:07.366,0.77
15:17:13.913,0.67
15:17:14.622,1.15
15:17:15.361,0.7
15:17:16.104,0.83
15:17:16.731,0.66
15:17:17.579,0.67
15:17:19.737,0.62
15:17:20.835,0.86
15:17:22.145,0.62
15:17:24.092,0.64
15:17:25.647,0.65
15:17:28.344,0.66
15:17:29.927,0.66
15:17:31.782,0.77
15:17:32.809,0.68
15:17:33.603,0.7
15:17:38.874,0.64
15:17:39.418,0.67
15:17:40.173,0.65
15:17:40.805,0.8
15:17:43.168,0.67
15:17:47.376,3.52
15:19:12.345,0.88
15:19:13.596,1.09
15:30:40.240,1.55
15:30:52.798,3.44
15:30:55.133,3.99
15:30:58.308,3.79
15:30:59.949,3.5
15:31:00.635,0.81
15:31:06.202,1.06
15:31:09.186,0.78
15:31:28.207,0.7
15:31:30.382,0.68
15:31:31.443,0.69
15:31:44.388,3.42
15:31:46.492,3.57
15:31:48.306,0.81
15:31:49.768,1.36
15:31:58.081,0.91
15:41:02.813,0.86
16:02:32.826,0.78
16:02:45.575,0.36
16:02:48.792,0.28
16:02:59.770,0.29
16:03:07.481,0.3
16:03:09.461,0.4
16:03:10.794,0.29
16:03:12.077,0.3
16:03:13.622,0.29
16:08:58.607,0.3
16:09:00.389,0.46
16:14:02.079,0.73
16:37:36.421,0.93
16:39:34.598,20.78
16:39:36.859,11.88
16:39:40.085,6.97
16:39:45.771,6.46
16:39:53.863,7.23
16:40:40.910,7.75
16:41:03.133,4.8
16:41:10.225,3.66
16:41:11.753,4.57
16:41:31.231,4.28
16:41:40.108,3.71
16:41:44.323,4.03
16:41:49.606,3.39
16:41:50.884,3.41
16:41:51.740,2.93
16:46:40.523,2.21
16:46:42.884,5.07
16:47:08.276,231.27
16:47:38.481,1.87
16:47:39.218,1.71
16:47:45.479,1.67
16:47:47.206,2.4
16:47:51.618,1.68
16:47:54.002,1.83
16:48:54.138,4.15
16:48:56.886,3.53
16:48:58.806,3.4
16:49:14.658,1.22
16:50:43.031,2.2
16:50:44.237,1.75
16:51:09.970,1.98
16:51:12.030,1.3
16:51:13.194,1.55
16:51:53.109,3.58
16:51:57.651,3.58
16:51:58.379,1.38
16:52:00.278,1.89
16:52:07.745,1.16
16:52:36.421,2.18
16:52:38.595,2.04
16:52:58.299,1.25
16:52:59.752,3.85
16:53:00.805,1.99
16:53:04.209,6.33
16:53:06.287,4.32
16:53:15.015,0.95
16:53:17.974,2.51
16:53:25.945,1.22
16:53:28.582,2.31
16:53:54.106,2.09
16:56:07.083,1.06
16:57:07.184,1.7
16:57:26.019,24.36
16:57:35.827,0.7
16:57:40.577,1.6
17:07:02.973,3.39
17:07:04.766,6.28
17:07:06.967,1.95
17:07:13.207,6.1
17:07:14.841,3.1
17:07:17.543,1.62
17:07:25.604,1.48
17:07:31.022,1.91
17:07:34.606,1.47
17:07:41.123,22.05
17:07:49.766,2.2
17:07:56.897,2.39
17:08:06.061,17.85
17:08:09.869,1.4
17:08:18.100,16.45
17:08:23.708,0.66
17:08:33.291,1.24
17:08:38.952,0.74
17:08:40.238,1.54
17:08:42.512,1.69
17:08:44.871,2.46
17:08:50.219,0.55
17:08:53.770,17.71
17:08:59.503,1.28
17:20:19.076,3.49
17:20:20.415,6.26
17:20:22.972,0.89
17:23:48.414,1.29
17:23:49.436,1.05
17:29:10.424,1.5
17:29:16.469,1.28
17:29:18.196,1.19
17:29:25.452,0.86
17:29:27.025,1.83
17:29:31.337,0.8
17:29:37.565,1.08
17:29:48.162,0.9
17:29:49.894,0.8
17:29:50.696,0.84
17:29:51.508,1
17:29:52.076,1.03
17:29:52.838,0.97
17:29:54.288,0.9
17:29:54.935,0.83
17:29:55.794,1.14
17:29:56.178,1.54
17:29:56.506,1.09
17:29:56.834,0.83
17:29:57.265,1.14
17:29:57.720,0.72
17:29:58.031,0.78
17:29:59.979,0.74
17:30:00.781,0.89
17:30:02.813,0.72
17:30:04.596,0.82
17:30:06.492,1.29
17:30:12.390,1.51
17:30:21.902,3.77
17:30:22.772,1.55
17:30:31.390,3.84
17:33:06.861,0.91
18:08:25.634,0.48
18:08:29.645,0.56
18:09:14.197,1.79
18:20:06.879,1.77
18:20:54.764,0.7
18:20:56.621,0.81
18:20:58.637,2.43
18:21:01.382,0.78
18:21:04.197,0.93
18:21:06.531,0.64
18:54:42.995,0.78
18:54:46.493,0.64
18:54:47.834,0.64
19:09:34.677,0.47
19:09:36.094,0.44
19:27:06.449,1.09
19:27:14.796,0.69
19:27:22.620,0.61
19:27:32.539,1.65
19:27:53.597,1.38
19:34:43.866,4.66
19:34:46.799,3.53
19:39:14.790,0.7
19:39:20.325,0.47
19:39:27.994,0.55
19:46:57.492,3.31
19:46:58.287,4.05
19:47:02.197,3.47
19:47:04.532,3.11
19:47:25.531,0.66
19:47:29.676,14.43
19:47:35.413,0.41
19:48:00.347,0.44
19:48:03.686,0.44
19:48:06.540,0.77
19:48:31.888,0.54
19:48:56.686,0.51
19:49:20.694,0.66
19:49:26.056,2.36
19:49:45.670,2.07
19:49:48.760,2.39
19:49:57.998,2.56
19:50:35.167,0.58
19:50:38.710,0.52
19:50:44.473,0.56
19:51:05.657,0.63
19:51:30.866,0.54
19:51:46.955,0.53
19:53:06.631,0.51
19:53:09.917,0.56
19:54:06.030,0.56
19:54:20.506,0.48
19:54:40.810,0.55
19:55:05.801,0.5
19:55:38.889,0.5
19:55:41.842,0.51
19:55:46.991,0.57
19:56:52.995,0.6
19:57:04.209,0.85
19:57:14.108,0.52
19:57:28.727,2.05
19:58:21.985,1.35
19:58:24.559,1.26
19:58:26.163,0.65
19:58:36.327,11.58
19:58:40.703,0.73
19:59:32.116,1.24
19:59:41.167,7.11
20:00:21.638,0.51
20:02:36.664,0.5
20:03:59.878,3.21
20:04:02.122,3.28
20:04:47.770,0.78
20:05:30.369,0.76
20:05:52.381,1.31
20:06:01.320,1.33
20:06:17.648,0.9
20:06:19.888,0.98
20:06:21.698,0.92
20:06:23.451,1.33
20:06:24.585,0.91
20:06:27.465,0.82
20:06:29.285,0.78
20:06:31.255,0.84
20:06:33.552,1.03
20:06:36.838,1.11
20:06:42.716,0.92
20:06:45.129,0.91
20:06:46.360,0.84
20:06:47.670,0.84
20:06:55.018,0.87
20:06:56.545,0.85
20:07:03.375,0.89
20:07:12.156,0.85
20:07:13.380,0.8
20:07:14.663,0.79
20:07:21.271,0.89
20:07:33.709,0.81
20:07:35.365,1.1
20:07:36.400,0.78
20:07:37.199,0.75
20:07:38.146,0.83
20:07:44.778,1.07
20:07:55.823,0.82
20:08:03.045,0.76
20:08:12.177,0.89
20:08:23.566,0.95
20:08:29.303,0.77
20:08:35.635,0.84
20:08:43.667,0.81
20:08:45.465,1.1
20:08:47.350,0.79
20:08:48.664,0.87
20:08:48.685,1.01
20:08:50.501,0.75
20:08:51.775,0.81
20:08:55.446,0.95
20:08:56.716,0.91
20:09:04.493,0.85
20:09:07.640,0.51
20:09:08.850,0.75
20:09:09.939,0.81
20:09:20.034,0.94
20:09:21.725,1.1
20:09:22.587,0.77
20:09:28.334,0.88
20:09:30.755,1.27
20:09:32.451,0.78
20:09:33.862,0.59
20:09:35.859,0.57
20:09:55.695,0.78
20:10:01.422,0.57
20:10:03.922,0.8
20:10:06.455,0.76
20:10:13.277,0.79
20:10:15.180,0.69
20:10:17.363,0.77
20:10:19.659,0.98
20:10:22.584,0.71
20:10:22.971,1.11
20:10:23.903,1.07
20:10:25.049,0.76
20:10:26.310,0.76
20:10:31.029,1
20:10:32.665,0.81
20:10:41.756,0.76
20:11:04.514,0.55
20:11:19.252,0.74
20:18:32.651,1.37
20:18:42.166,1.17
20:18:44.146,1
20:18:46.107,0.99
20:18:47.329,1
20:18:59.539,0.98
20:19:09.580,1.06
20:19:18.669,1.17
20:19:19.850,0.96
20:25:58.739,0.52
20:29:22.457,1.18
20:37:28.945,0.7
20:37:32.406,4.15
20:37:38.925,5.48
20:43:13.874,0.6
20:43:19.458,0.58
20:43:31.750,0.49
20:43:36.164,0.52
20:43:43.905,0.49
20:44:08.129,0.58
20:44:12.306,0.69
20:59:52.405,0.44
21:04:16.858,16.23
21:04:19.298,3.21
21:04:21.098,6.52
21:04:45.742,230
21:05:07.059,4.01
21:05:17.140,3.66
21:05:18.676,4.05
21:05:24.583,2.44
21:05:26.155,3.14
21:05:32.217,3.35
21:05:33.538,2.52
21:05:50.953,2.4
21:06:01.171,2.13
21:06:04.474,1.65
21:06:56.243,1.49
21:06:59.123,8.13
21:07:12.398,7.57
21:09:56.923,5.37
21:09:58.636,6.99
21:09:59.715,10.03
21:10:01.172,5.84
21:10:03.385,6.43
21:10:13.783,7.32
21:10:49.356,6.9
21:10:52.338,4.62
21:12:27.866,5.64
21:12:29.381,6.4
21:24:39.197,1.38
21:26:56.207,1.94
21:26:58.500,2.96
21:27:01.260,4.46
21:27:03.050,7.33
21:27:04.548,2.25
21:27:05.994,2.19
21:27:09.154,2.17
21:27:12.298,18.31
21:28:08.633,1.17
21:28:09.442,1.41
21:41:01.885,0.5
21:41:07.746,0.47
21:41:15.881,0.58
21:41:20.887,0.51
21:49:35.703,0.93
21:58:56.058,0.96
22:00:09.840,1.06
22:05:57.955,1.11
22:06:02.115,3
22:06:05.607,3
00:10:53.315,0.97
00:11:06.169,0.45
00:11:10.443,3.97
00:11:21.896,4.19
00:11:26.359,4.03
00:11:37.155,4.52
00:11:58.262,0.79
00:12:02.406,0.8
00:12:07.285,0.75
00:12:19.472,1.02
00:12:36.016,0.73
00:12:44.637,0.61
00:12:46.199,0.68
