LocalProcessTimeDiffMs,LocalTimeDiffMs,LocalMonotonicDiffMs,RemoteDiffTimeMs
0.000000000,612.404108047,608.999999939,541.231689453
15.625000000,621.091365814,608.999999939,551.801269531
31.250000000,622.515201569,625.000000000,553.735107422
15.625000000,604.056596756,593.999999808,535.005615234
15.625000000,612.771272659,608.999999939,541.458496094
31.250000000,625.390768051,625.000000000,553.661621094
0.000000000,610.614538193,608.999999939,541.013916016
15.625000000,606.589794159,593.000000110,537.223632812
15.625000000,600.304365158,594.000000041,531.418457031
0.000000000,616.683006287,625.000000000,545.573974609
15.625000000,613.064289093,609.999999870,544.824218750
0.000000000,604.661703110,608.999999939,535.708984375
0.000000000,618.846416473,625.000000000,547.989746094
0.000000000,611.324787140,608.999999939,540.062011719
31.250000000,619.223117828,625.000000000,548.489013672
0.000000000,600.734472275,608.999999939,528.841064453
0.000000000,610.039949417,609.000000171,542.118164062
0.000000000,613.791942596,625.000000000,544.914794922
0.000000000,622.473239899,625.000000000,550.822753906
15.625000000,613.470792770,609.000000171,540.966308594
31.250000000,628.003597260,640.999999829,555.814453125
0.000000000,618.054151535,608.999999939,545.807617188
15.625000000,608.881950378,608.999999939,540.247558594
31.250000000,623.346328735,625.000000000,552.019042969
15.625000000,603.316783905,594.000000041,530.656982422
0.000000000,628.567695618,625.000000000,557.342041016
15.625000000,612.970352173,609.000000171,544.754882812
0.000000000,613.985061646,608.999999939,542.199462891
15.625000000,598.869800568,594.000000041,530.888671875
0.000000000,610.494375229,609.999999870,542.010253906
15.625000000,601.515769958,593.000000110,533.231689453
15.625000000,618.221044540,608.999999939,548.714843750
46.875000000,610.481739044,625.000000000,541.299316406
15.625000000,595.227956772,594.000000041,526.471923828
0.000000000,615.267992020,608.999999939,546.163818359
15.625000000,606.485128403,593.999999808,537.776367188
15.625000000,606.134414673,593.000000110,537.096679688
15.625000000,610.970973969,609.000000171,539.876953125
0.000000000,610.621929169,610.000000102,539.502685547
0.000000000,620.212078094,625.000000000,549.816162109
0.000000000,606.074810028,609.999999870,535.271240234
0.000000000,611.335754395,608.999999939,542.607910156
0.000000000,599.388122559,593.999999808,531.134277344
0.000000000,603.155374527,609.000000171,533.484375000
0.000000000,622.325658798,625.000000000,553.326416016
0.000000000,615.812540054,610.000000102,541.890380859
31.250000000,620.448827744,609.000000171,548.834228516
15.625000000,612.977027893,609.000000171,542.276123047
15.625000000,603.528499603,610.000000102,532.284912109
15.625000000,601.185560226,593.999999808,532.478027344
0.000000000,617.853879929,608.999999939,545.291503906
31.250000000,613.866806030,625.000000000,545.306396484
31.250000000,619.007587433,625.000000000,544.435546875
15.625000000,624.112606049,625.000000000,555.425537109
15.625000000,620.867729187,625.000000000,553.053222656
15.625000000,622.372150421,625.000000000,553.918457031
31.250000000,624.688625336,625.000000000,556.407714844
31.250000000,606.577157974,610.000000102,536.856689453
15.625000000,598.123311996,609.999999870,530.219238281
0.000000000,603.271722794,608.999999939,534.894042969
15.625000000,613.071441650,609.000000171,541.554199219
0.000000000,608.019828796,610.000000102,538.421142578
31.250000000,614.888906479,625.000000000,543.383056641
0.000000000,621.566295624,625.000000000,550.494140625
15.625000000,611.269235611,610.000000102,542.863525391
0.000000000,614.167451859,625.000000000,543.199218750
15.625000000,621.897697449,625.000000000,550.732910156
15.625000000,599.305391312,594.000000041,529.834472656
15.625000000,619.060039520,609.999999870,548.311035156
0.000000000,603.052377701,608.999999939,530.985839844
15.625000000,622.419834137,625.000000000,553.866455078
0.000000000,612.845182419,608.999999939,544.443603516
15.625000000,606.508493423,593.000000110,538.256591797
31.250000000,598.097085953,594.000000041,530.123779297
0.000000000,611.489534378,608.999999939,539.870117188
0.000000000,605.444669724,593.999999808,537.285644531
46.875000000,607.226371765,609.000000171,538.729980469
0.000000000,621.998548508,609.000000171,551.500488281
0.000000000,634.194135666,625.000000000,562.404052734
15.625000000,609.678030014,608.999999939,541.128906250
0.000000000,601.806163788,593.000000110,533.225097656
0.000000000,605.010032654,610.000000102,536.355712891
0.000000000,603.815793991,609.999999870,535.275878906
0.000000000,602.134466171,608.999999939,532.312255859
0.000000000,611.919641495,609.000000171,543.180664062
0.000000000,611.434459686,610.000000102,543.236083984
31.250000000,608.687400818,609.000000171,539.192138672
15.625000000,617.857456207,609.999999870,549.488037109
15.625000000,616.554021835,610.000000102,543.560302734
15.625000000,609.041690826,609.999999870,540.000488281
31.250000000,623.494863510,609.999999870,554.938720703
15.625000000,629.460334778,625.000000000,557.879882812
0.000000000,610.612630844,609.000000171,538.639404297
31.250000000,624.341011047,609.000000171,552.937011719
31.250000000,612.504959106,608.999999939,544.332031250
15.625000000,629.429101944,625.000000000,558.052246094
0.000000000,688.443660736,686.999999918,619.427001953
15.625000000,601.536035538,594.000000041,532.883789062
0.000000000,614.342451096,610.000000102,546.622558594
0.000000000,611.728191376,609.999999870,540.047363281
31.250000000,608.285427094,609.999999870,536.220947266
15.625000000,600.222349167,593.000000110,532.627685547
0.000000000,600.165843964,610.000000102,531.290527344
15.625000000,607.786655426,609.999999870,538.938720703
15.625000000,616.645812988,625.000000000,547.039062500
15.625000000,603.407144547,593.000000110,534.392333984
0.000000000,615.958452225,608.999999939,542.924804688
15.625000000,613.157749176,625.000000000,544.775634766
31.250000000,606.921195984,609.000000171,537.194091797
15.625000000,599.949598312,594.000000041,531.165283203
0.000000000,608.200073242,608.999999939,539.974853516
15.625000000,624.465465546,625.000000000,553.292968750
15.625000000,616.864681244,608.999999939,544.825195312
15.625000000,617.216110229,625.000000000,545.790771484
15.625000000,608.455419540,608.999999939,537.518554688
0.000000000,609.132766724,609.000000171,538.093750000
0.000000000,598.646640778,594.000000041,529.859863281
0.000000000,618.619203568,625.000000000,546.801269531
15.625000000,595.392227173,593.999999808,527.087646484
0.000000000,604.638338089,609.000000171,535.691894531
0.000000000,619.915008545,625.000000000,548.688232422
31.250000000,602.382421494,609.000000171,533.770996094
15.625000000,606.376409531,609.999999870,537.259277344
15.625000000,599.470138550,593.000000110,531.604248047
0.000000000,614.121198654,625.000000000,545.130859375
15.625000000,607.196331024,609.000000171,537.405761719
0.000000000,606.446266174,609.999999870,538.150390625
0.000000000,607.726812363,608.999999939,538.386962891
0.000000000,606.716156006,608.999999939,533.481445312
0.000000000,607.012033463,609.000000171,538.724609375
0.000000000,615.103721619,625.000000000,544.391357422
15.625000000,640.362739563,641.000000061,566.275878906
0.000000000,604.084730148,608.999999939,535.894775391
31.250000000,595.995903015,594.000000041,527.361328125
0.000000000,611.415147781,608.999999939,543.231933594
15.625000000,599.391222000,593.999999808,530.823486328
0.000000000,604.074239731,609.000000171,535.111572266
0.000000000,608.751535416,609.999999870,540.701416016
0.000000000,603.748798370,608.999999939,533.734375000
0.000000000,608.367681503,608.999999939,539.958251953
0.000000000,611.296415329,609.000000171,539.390136719
0.000000000,604.522228241,594.000000041,535.985351562
0.000000000,602.437734604,594.000000041,533.371093750
0.000000000,603.661775589,608.999999939,534.958251953
0.000000000,612.640142441,609.000000171,541.083984375
15.625000000,613.558292389,609.000000171,542.177734375
0.000000000,606.870889664,610.000000102,536.440429688
15.625000000,622.244596481,625.000000000,554.510986328
0.000000000,606.681108475,609.999999870,537.925292969
0.000000000,611.010074615,608.999999939,538.688232422
15.625000000,633.489847183,625.000000000,561.533691406
31.250000000,612.285614014,625.000000000,540.069824219
15.625000000,599.437713623,594.000000041,530.266845703
15.625000000,600.642204285,608.999999939,531.815185547
15.625000000,597.654819489,594.000000041,528.036621094
15.625000000,629.110574722,625.000000000,560.322265625
0.000000000,606.614351273,610.000000102,538.110351562
0.000000000,606.748819351,609.999999870,538.408203125
0.000000000,609.748601913,608.999999939,541.217529297
15.625000000,613.077163696,625.000000000,543.439208984
0.000000000,625.912189484,625.000000000,558.009033203
0.000000000,614.184141159,608.999999939,541.746826172
0.000000000,615.159034729,608.999999939,543.468505859
15.625000000,611.283063889,608.999999939,542.999511719
0.000000000,603.614807129,593.000000110,535.562500000
0.000000000,602.852582932,609.999999870,532.594482422
0.000000000,615.055561066,625.000000000,536.540771484
0.000000000,609.741210938,609.999999870,540.469238281
15.625000000,621.420145035,625.000000000,545.518310547
15.625000000,594.202756882,593.000000110,526.110595703
0.000000000,606.288671494,610.000000102,537.885498047
15.625000000,604.887485504,609.999999870,536.571289062
0.000000000,599.733829498,608.999999939,531.097900391
31.250000000,603.729009628,609.000000171,535.887939453
15.625000000,602.552413940,594.000000041,527.744140625
0.000000000,607.737779617,593.999999808,536.189453125
15.625000000,600.690603256,593.000000110,531.983398438
0.000000000,619.178295135,625.000000000,547.083007812
15.625000000,615.507841110,625.000000000,546.895019531
31.250000000,604.046344757,609.000000171,535.391357422
15.625000000,607.737064362,609.999999870,539.035888672
15.625000000,602.194786072,593.000000110,533.202880859
15.625000000,601.757764816,594.000000041,532.565673828
15.625000000,611.930608749,625.000000000,543.365478516
15.625000000,643.280744553,640.999999829,571.396484375
0.000000000,605.563640594,608.999999939,537.114013672
15.625000000,624.030828476,625.000000000,555.426269531
15.625000000,614.594221115,625.000000000,543.335449219
15.625000000,603.826761246,594.000000041,534.336669922
15.625000000,609.189033508,609.000000171,540.352539062
0.000000000,608.692646027,609.999999870,539.960693359
0.000000000,611.982345581,608.999999939,543.563964844
15.625000000,618.516445160,625.000000000,541.270263672
0.000000000,621.589183807,625.000000000,552.751708984
15.625000000,617.014169693,625.000000000,549.067382812
0.000000000,604.105234146,609.999999870,535.453369141
0.000000000,618.309736252,608.999999939,547.178466797
0.000000000,603.699207306,593.000000110,534.822753906
31.250000000,629.563570023,641.000000061,555.684814453
0.000000000,610.629796982,608.999999939,539.054199219
0.000000000,619.708776474,625.000000000,548.229980469
0.000000000,602.818250656,608.999999939,534.359130859
31.250000000,602.682828903,609.000000171,533.478027344
0.000000000,603.034257889,593.999999808,532.572509766
31.250000000,639.456510544,625.000000000,571.548339844
15.625000000,604.266405106,594.000000041,532.894287109
31.250000000,628.279924393,625.000000000,559.425781250
0.000000000,616.579532623,610.000000102,547.920654297
0.000000000,610.659837723,609.000000171,541.099365234
0.000000000,615.827322006,609.999999870,544.366455078
15.625000000,614.717721939,610.000000102,546.314453125
31.250000000,615.345954895,625.000000000,546.596191406
15.625000000,615.089178085,609.999999870,546.052246094
0.000000000,605.172634125,608.999999939,536.470947266
0.000000000,603.120565414,608.999999939,534.209472656
15.625000000,611.284494400,609.000000171,542.889892578
15.625000000,630.522489548,640.999999829,558.572265625
15.625000000,601.600170135,608.999999939,532.779296875
0.000000000,613.827466965,609.000000171,542.185302734
0.000000000,605.788946152,609.999999870,536.236328125
0.000000000,617.320060730,625.000000000,543.701660156
0.000000000,610.910415649,609.999999870,539.379394531
0.000000000,617.347240448,625.000000000,546.160888672
31.250000000,616.924762726,625.000000000,547.527587891
15.625000000,620.315790176,609.999999870,548.351074219
15.625000000,595.214366913,593.999999808,527.189697266
15.625000000,593.893289566,594.000000041,525.966064453
0.000000000,600.000858307,608.999999939,531.841796875
15.625000000,602.362155914,594.000000041,533.268310547
15.625000000,609.855413437,609.000000171,538.846435547
15.625000000,596.782207489,593.999999808,527.921386719
0.000000000,601.997375488,609.000000171,531.079101562
0.000000000,613.120079041,610.000000102,545.076416016
0.000000000,600.810289383,594.000000041,532.842285156
31.250000000,629.239082336,640.000000130,557.688476562
0.000000000,601.101875305,594.000000041,532.388183594
0.000000000,608.203172684,608.999999939,538.743652344
15.625000000,599.594593048,593.000000110,530.376220703
0.000000000,613.825559616,609.999999870,544.780029297
0.000000000,591.754436493,578.000000212,522.866455078
15.625000000,606.161832809,594.000000041,538.090332031
0.000000000,617.974758148,609.000000171,544.081787109
0.000000000,614.886999130,609.000000171,543.880859375
0.000000000,612.742424011,610.000000102,543.856201172
31.250000000,611.322164536,609.000000171,541.661621094
0.000000000,606.264114380,609.999999870,538.362304688
0.000000000,616.932868958,608.999999939,545.961669922
15.625000000,616.029262543,609.999999870,545.932373047
15.625000000,631.753683090,640.000000130,558.884033203
0.000000000,616.351127625,610.000000102,545.686035156
0.000000000,605.950355530,594.000000041,537.310058594
0.000000000,617.132186890,609.999999870,545.939208984
0.000000000,609.806060791,608.999999939,538.645751953
0.000000000,596.987724304,593.999999808,528.839111328
0.000000000,608.971595764,609.000000171,537.669433594
0.000000000,603.449106216,609.999999870,535.156250000
0.000000000,606.673240662,608.999999939,537.702636719
15.625000000,599.310636520,594.000000041,530.904296875
0.000000000,606.462478638,594.000000041,537.462158203
15.625000000,628.348827362,625.000000000,556.255859375
0.000000000,602.856874466,610.000000102,534.622070312
0.000000000,615.221261978,609.999999870,546.736083984
15.625000000,620.964050293,609.999999870,549.513916016
0.000000000,602.003097534,594.000000041,533.435058594
0.000000000,602.175474167,608.999999939,533.239746094
0.000000000,622.773885727,625.000000000,550.970703125
0.000000000,622.622013092,625.000000000,550.033691406
15.625000000,613.860607147,608.999999939,545.348388672
15.625000000,606.474399567,593.000000110,537.946044922
0.000000000,596.604824066,594.000000041,527.450195312
0.000000000,613.680601120,608.999999939,541.851806641
15.625000000,602.946043015,593.999999808,533.917480469
15.625000000,608.410358429,609.000000171,536.971191406
31.250000000,638.361454010,625.000000000,567.448486328
15.625000000,608.051061630,609.999999870,538.965576172
15.625000000,619.208812714,608.999999939,548.615722656
0.000000000,620.346546173,608.999999939,550.253417969
0.000000000,600.649833679,593.999999808,531.862792969
0.000000000,606.372117996,609.000000171,538.089843750
0.000000000,597.549200058,593.999999808,528.709960938
15.625000000,613.597869873,608.999999939,545.767089844
15.625000000,596.490859985,594.000000041,526.167480469
0.000000000,605.899810791,594.000000041,534.660400391
15.625000000,620.266437531,609.999999870,551.735839844
15.625000000,625.354290009,625.000000000,554.382568359
15.625000000,604.451179504,594.000000041,535.921142578
0.000000000,618.614196777,609.999999870,548.102539062
31.250000000,607.552766800,608.999999939,539.202148438
0.000000000,607.173919678,593.999999808,538.360839844
0.000000000,601.351499557,593.000000110,533.109130859
0.000000000,605.996847153,609.999999870,537.500000000
0.000000000,620.055198669,625.000000000,543.440917969
0.000000000,602.473020554,609.999999870,534.427001953
0.000000000,604.528427124,608.999999939,536.422607422
0.000000000,621.790647507,625.000000000,549.624511719
15.625000000,625.278949738,625.000000000,553.388671875
0.000000000,606.629848480,608.999999939,538.881103516
0.000000000,616.676807404,625.000000000,545.117431641
15.625000000,597.728252411,594.000000041,530.377197266
31.250000000,595.285415649,609.999999870,526.429687500
31.250000000,613.044023514,608.999999939,544.020263672
0.000000000,606.959581375,609.000000171,538.701171875
0.000000000,609.132289886,610.000000102,537.232177734
31.250000000,616.364479065,625.000000000,544.991455078
0.000000000,603.106021881,609.999999870,534.411865234
15.625000000,605.049848557,608.999999939,537.114746094
0.000000000,616.019964218,608.999999939,544.870117188
15.625000000,620.127439499,608.999999939,548.623779297
0.000000000,619.807004929,625.000000000,551.178466797
0.000000000,607.416391373,608.999999939,539.239501953
0.000000000,607.288599014,609.000000171,538.562744141
15.625000000,609.093189240,609.999999870,538.254882812
31.250000000,606.911182404,610.000000102,538.189941406
0.000000000,597.431182861,593.999999808,529.277832031
0.000000000,605.552196503,609.000000171,536.782470703
0.000000000,596.004724503,593.999999808,528.202392578
31.250000000,615.461587906,625.000000000,546.949218750
0.000000000,605.842351913,608.999999939,538.013916016
0.000000000,606.740713120,609.000000171,538.071533203
15.625000000,599.986553192,609.999999870,531.069580078
31.250000000,621.900081635,625.000000000,550.919921875
15.625000000,610.842943192,609.999999870,542.016357422
0.000000000,613.504886627,608.999999939,541.978759766
0.000000000,627.493143082,625.000000000,556.231689453
0.000000000,606.087207794,609.999999870,537.476318359
31.250000000,617.399454117,625.000000000,548.721923828
15.625000000,611.278533936,608.999999939,539.094238281
0.000000000,620.153188705,625.000000000,548.659179688
31.250000000,603.540420532,608.999999939,534.418457031
0.000000000,3624.269485474,3625.000000000,3551.751953125
0.000000000,608.227252960,608.999999939,539.289794922
15.625000000,609.816551208,609.000000171,540.825927734
31.250000000,619.863033295,625.000000000,550.953857422
0.000000000,607.026338577,610.000000102,538.638916016
15.625000000,620.889663696,625.000000000,549.390625000
0.000000000,611.348867416,609.999999870,540.416503906
31.250000000,609.115123749,610.000000102,539.928222656
15.625000000,621.215581894,625.000000000,549.587646484
15.625000000,612.115621567,609.999999870,541.200195312
0.000000000,612.533330917,608.999999939,540.961669922
15.625000000,603.920698166,593.999999808,533.040527344
0.000000000,592.942476273,594.000000041,524.950439453
0.000000000,626.197338104,625.000000000,554.984375000
15.625000000,622.776031494,625.000000000,550.717773438
15.625000000,606.456279755,609.000000171,535.938232422
15.625000000,599.212646484,593.999999808,530.071777344
0.000000000,609.462499619,608.999999939,531.668212891
15.625000000,613.654613495,608.999999939,544.204833984
15.625000000,613.394975662,625.000000000,540.383789062
15.625000000,615.328073502,609.000000171,546.008300781
0.000000000,614.737987518,625.000000000,546.641357422
15.625000000,679.118871689,672.000000020,610.526611328
15.625000000,613.090515137,609.999999870,542.211669922
0.000000000,617.167711258,625.000000000,546.112792969
15.625000000,614.298343658,608.999999939,542.858154297
0.000000000,622.735261917,625.000000000,552.559082031
0.000000000,618.943691254,625.000000000,548.719726562
15.625000000,623.144626617,625.000000000,551.780517578
15.625000000,596.829175949,609.999999870,527.583984375
31.250000000,599.729061127,593.000000110,530.750732422
15.625000000,620.730876923,625.000000000,552.019287109
0.000000000,602.252244949,610.000000102,533.262939453
15.625000000,602.095127106,609.999999870,532.945312500
15.625000000,600.255489349,593.000000110,531.791992188
15.625000000,608.820915222,609.999999870,537.521972656
0.000000000,610.382318497,610.000000102,541.514160156
0.000000000,609.766721725,609.999999870,541.428222656
15.625000000,599.722623825,608.999999939,530.563232422
31.250000000,598.875522614,594.000000041,528.737304688
0.000000000,600.183963776,608.999999939,531.841308594
15.625000000,603.517055511,608.999999939,535.678222656
15.625000000,601.345777512,594.000000041,532.784179688
0.000000000,615.731716156,609.999999870,544.227050781
15.625000000,622.441291809,625.000000000,553.448242188
0.000000000,597.643852234,593.999999808,528.991943359
31.250000000,621.462345123,608.999999939,550.373535156
15.625000000,603.284835815,593.000000110,534.620117188
15.625000000,610.324382782,608.999999939,541.180419922
31.250000000,604.473352432,609.000000171,535.883789062
31.250000000,617.181301117,609.999999870,549.045898438
15.625000000,608.461856842,608.999999939,539.775634766
31.250000000,627.383947372,625.000000000,552.200927734
0.000000000,607.667684555,609.999999870,536.820556641
0.000000000,601.925373077,608.999999939,532.844238281
31.250000000,617.808103561,608.999999939,546.430175781
0.000000000,598.373889923,593.000000110,530.341796875
0.000000000,600.080966949,609.999999870,531.941406250
0.000000000,621.261119843,625.000000000,550.594482422
0.000000000,606.024026871,609.999999870,537.086425781
0.000000000,610.816478729,608.999999939,541.850585938
0.000000000,610.394001007,609.000000171,539.584716797
0.000000000,607.518434525,594.000000041,535.106201172
31.250000000,603.651762009,594.000000041,535.123535156
31.250000000,612.027883530,625.000000000,541.272705078
15.625000000,595.845937729,593.000000110,527.670654297
0.000000000,611.232757568,610.000000102,541.721435547
0.000000000,628.827571869,625.000000000,560.424804688
15.625000000,631.738424301,625.000000000,556.127929688
0.000000000,613.724946976,609.999999870,542.327148438
0.000000000,604.014635086,608.999999939,535.288574219
0.000000000,611.831188202,609.000000171,541.143066406
15.625000000,607.064008713,610.000000102,535.788330078
0.000000000,613.428115845,609.000000171,544.746093750
0.000000000,629.230260849,625.000000000,556.229736328
15.625000000,593.664169312,594.000000041,524.803955078
15.625000000,613.536357880,609.999999870,543.889648438
0.000000000,605.689525604,608.999999939,537.133544922
15.625000000,617.274999619,625.000000000,547.882080078
15.625000000,605.347871780,608.999999939,536.020019531
0.000000000,608.278274536,609.000000171,536.608886719
15.625000000,602.530717850,609.999999870,534.140869141
15.625000000,612.112760544,608.999999939,539.361083984
0.000000000,596.034288406,594.000000041,526.970458984
31.250000000,623.764514923,609.000000171,552.934814453
15.625000000,627.365350723,625.000000000,555.909667969
15.625000000,617.425680161,625.000000000,545.543457031
15.625000000,611.841917038,608.999999939,543.107666016
0.000000000,609.624385834,609.000000171,540.180664062
15.625000000,603.101015091,610.000000102,534.491455078
0.000000000,599.962472916,609.999999870,532.336914062
0.000000000,612.860918045,608.999999939,542.083496094
0.000000000,622.928142548,625.000000000,551.668457031
15.625000000,601.846694946,608.999999939,532.738037109
31.250000000,606.918096542,609.000000171,538.864257812
0.000000000,604.037284851,609.999999870,535.945800781
31.250000000,624.764442444,625.000000000,553.602783203
15.625000000,610.452175140,609.999999870,541.751220703
31.250000000,626.549720764,625.000000000,552.111328125
15.625000000,620.189905167,625.000000000,548.556640625
0.000000000,609.066247940,609.000000171,540.912597656
15.625000000,609.080553055,609.999999870,539.627441406
0.000000000,613.150835037,608.999999939,544.485107422
15.625000000,635.932445526,625.000000000,564.917236328
0.000000000,603.060722351,594.000000041,533.669921875
0.000000000,605.704784393,608.999999939,536.474365234
0.000000000,608.878135681,608.999999939,537.534423828
0.000000000,608.630180359,593.000000110,539.483154297
15.625000000,615.874767303,609.000000171,546.693603516
15.625000000,619.916677475,625.000000000,551.732666016
0.000000000,610.728263855,609.000000171,541.814453125
15.625000000,600.521564484,609.999999870,531.751953125
0.000000000,628.981113434,625.000000000,557.067138672
15.625000000,609.844207764,609.000000171,541.054687500
0.000000000,605.253219604,609.999999870,536.075683594
15.625000000,603.178262711,593.000000110,532.694580078
15.625000000,616.581916809,608.999999939,547.522949219
31.250000000,612.567663193,625.000000000,540.826171875
15.625000000,621.300697327,625.000000000,550.257324219
15.625000000,617.259502411,608.999999939,548.658203125
15.625000000,600.504636765,609.000000171,532.172607422
0.000000000,614.224433899,609.999999870,542.643066406
15.625000000,610.974788666,610.000000102,542.178222656
0.000000000,621.207952499,625.000000000,550.196533203
31.250000000,608.010768890,609.999999870,538.610839844
0.000000000,651.718378067,655.999999959,579.350830078
15.625000000,635.355472565,640.000000130,563.374755859
0.000000000,607.751369476,610.000000102,539.016601562
0.000000000,610.967397690,609.999999870,542.202636719
0.000000000,593.649387360,593.000000110,525.194091797
31.250000000,615.909337997,625.000000000,547.147705078
0.000000000,601.704835892,610.000000102,531.235351562
0.000000000,612.506866455,609.999999870,541.441650391
0.000000000,606.348276138,608.999999939,535.844726562
15.625000000,610.043287277,609.000000171,541.268798828
0.000000000,602.048635483,594.000000041,533.943603516
15.625000000,610.909461975,609.999999870,538.966308594
15.625000000,615.115404129,609.999999870,543.839843750
0.000000000,606.974124908,608.999999939,538.694091797
15.625000000,606.921195984,608.999999939,537.584716797
0.000000000,608.161211014,609.000000171,539.311035156
15.625000000,595.011949539,609.999999870,526.830322266
15.625000000,604.200601578,593.000000110,536.578613281
0.000000000,608.307838440,608.999999939,539.380615234
15.625000000,614.177703857,609.000000171,542.946777344
0.000000000,602.398633957,609.999999870,532.513183594
15.625000000,619.951009750,625.000000000,550.653808594
0.000000000,602.038860321,609.999999870,533.573974609
0.000000000,618.457078934,608.999999939,546.534912109
15.625000000,608.538627625,608.999999939,531.724365234
31.250000000,605.125904083,594.000000041,533.153320312
0.000000000,632.499694824,625.000000000,563.023193359
15.625000000,595.367193222,609.000000171,527.237060547
15.625000000,612.576723099,610.000000102,541.517089844
0.000000000,603.688001633,609.999999870,534.900878906
0.000000000,606.889963150,608.999999939,537.874023438
31.250000000,601.830482483,609.000000171,532.922607422
0.000000000,607.143640518,610.000000102,538.809082031
0.000000000,600.623846054,593.999999808,531.425048828
31.250000000,597.779273987,609.000000171,528.738037109
15.625000000,617.000818253,609.999999870,544.630371094
0.000000000,624.378681183,625.000000000,552.408203125
0.000000000,622.648954391,625.000000000,550.989746094
15.625000000,607.343673706,609.000000171,535.835449219
15.625000000,597.234964371,594.000000041,529.153076172
0.000000000,606.757879257,608.999999939,534.834228516
15.625000000,606.378078461,609.000000171,537.945556641
0.000000000,621.590852737,609.000000171,550.247802734
31.250000000,612.055301666,625.000000000,540.539550781
15.625000000,610.000610352,609.000000171,538.302001953
0.000000000,609.901428223,609.999999870,539.280761719
0.000000000,599.395513535,608.999999939,531.181396484
15.625000000,602.149009705,594.000000041,533.684082031
31.250000000,606.889963150,609.000000171,538.322509766
15.625000000,624.160766602,625.000000000,553.182128906
15.625000000,600.397109985,594.000000041,532.810302734
0.000000000,602.327108383,593.999999808,533.221679688
0.000000000,616.632223129,625.000000000,545.813964844
31.250000000,602.282285690,609.000000171,534.135742188
15.625000000,623.872280121,625.000000000,552.174316406
0.000000000,611.254930496,609.000000171,540.097412109
0.000000000,606.704950333,609.999999870,538.646240234
0.000000000,621.214628220,625.000000000,548.936523438
0.000000000,605.455398560,609.999999870,536.524414062
0.000000000,623.561382294,625.000000000,551.960449219
31.250000000,627.016305923,625.000000000,555.342285156
15.625000000,607.759714127,609.000000171,539.168701172
0.000000000,608.084201813,609.999999870,540.248535156
31.250000000,620.364427567,625.000000000,548.095703125
15.625000000,608.450174332,609.999999870,539.702392578
0.000000000,611.950874329,608.999999939,542.899902344
15.625000000,627.024888992,625.000000000,552.882812500
15.625000000,609.674453735,609.999999870,540.895263672
15.625000000,601.229429245,593.000000110,532.917236328
0.000000000,598.103761673,594.000000041,529.687255859
0.000000000,613.004684448,608.999999939,541.563964844
0.000000000,600.079536438,593.999999808,531.282714844
0.000000000,610.048770905,609.000000171,538.185791016
46.875000000,598.925828934,609.999999870,530.141845703
0.000000000,595.369338989,593.000000110,526.214111328
15.625000000,611.041545868,610.000000102,542.649169922
15.625000000,617.237806320,609.000000171,546.348144531
0.000000000,603.969335556,609.999999870,535.843994141
0.000000000,602.201223373,608.999999939,532.849853516
0.000000000,612.206935883,608.999999939,540.466308594
15.625000000,616.775512695,625.000000000,546.211425781
15.625000000,601.899862289,609.000000171,533.371337891
15.625000000,615.333557129,610.000000102,546.412841797
15.625000000,603.409767151,609.999999870,530.488525391
0.000000000,602.689743042,608.999999939,534.073730469
0.000000000,616.045475006,609.000000171,547.250732422
15.625000000,600.867509842,594.000000041,532.816162109
0.000000000,603.446722031,609.999999870,535.093994141
15.625000000,622.845649719,625.000000000,551.633300781
0.000000000,611.079931259,608.999999939,542.820312500
0.000000000,602.635860443,593.999999808,533.673828125
31.250000000,611.416578293,625.000000000,542.680419922
15.625000000,607.531070709,609.000000171,538.216064453
15.625000000,609.162569046,610.000000102,539.602783203
15.625000000,631.808757782,640.999999829,559.438232422
0.000000000,615.885972977,609.000000171,544.632080078
15.625000000,605.904102325,610.000000102,537.607666016
15.625000000,609.721899033,609.000000171,540.731933594
15.625000000,603.048086166,593.999999808,534.821289062
15.625000000,610.926389694,608.999999939,539.381347656
31.250000000,600.366592407,594.000000041,531.083251953
0.000000000,602.629423141,594.000000041,534.254394531
15.625000000,615.470886230,625.000000000,547.584716797
15.625000000,625.069856644,625.000000000,553.884277344
0.000000000,665.377140045,672.000000020,596.598632812
0.000000000,615.286827087,610.000000102,544.342529297
15.625000000,603.129863739,594.000000041,535.029541016
0.000000000,608.031749725,608.999999939,537.601318359
31.250000000,614.756107330,625.000000000,543.378417969
15.625000000,598.979473114,594.000000041,531.430419922
46.875000000,634.815454483,625.000000000,566.265136719
0.000000000,597.305059433,609.000000171,528.232177734
0.000000000,616.192340851,610.000000102,547.472412109
15.625000000,608.582973480,609.000000171,539.867675781
15.625000000,605.666160583,593.999999808,536.877441406
46.875000000,635.089159012,625.000000000,563.110595703
15.625000000,612.078428268,609.000000171,543.808837891
15.625000000,594.997882843,593.999999808,526.619873047
0.000000000,608.073949814,609.000000171,539.432128906
15.625000000,613.504171371,625.000000000,545.135009766
15.625000000,639.624357224,641.000000061,568.636474609
0.000000000,619.877338409,625.000000000,547.968017578
0.000000000,621.119737625,625.000000000,550.756835938
15.625000000,621.668577194,625.000000000,546.361328125
0.000000000,606.049060822,610.000000102,534.662353516
15.625000000,608.483552933,609.999999870,540.487304688
