"Date","Austin","Charlotte","Chicago","Columbus","Dallas","Detroit","El Paso","Fort Worth","Houston","Indianapolis","Jacksonville","Los Angeles","New York","Philadelphia","Phoenix","San Antonio","San Diego","San Francisco","San Jose","Seattle"
"2011-10-21",30.6,17.2,7.8,13.3,27.8,8.9,29.4,28.3,28.9,13.9,21.1,18.9,13.3,15.0,34.4,29.4,20.6,21.7,23.3,14.4
"2011-10-22",30.0,18.9,12.8,14.4,28.9,14.4,29.4,28.3,29.4,17.2,22.2,17.8,15.6,15.0,36.1,29.4,20.0,27.8,28.9,15.6
"2011-10-23",31.1,20.6,18.9,17.2,23.9,17.2,30.0,23.3,29.4,20.0,23.3,18.9,15.0,16.7,36.1,30.6,18.3,26.7,29.4,13.9
"2011-10-24",31.1,22.8,20.0,16.1,27.2,16.7,29.4,26.7,31.1,17.8,24.4,17.8,16.1,18.9,33.9,30.0,20.0,21.1,23.9,13.9
"2011-10-25",30.6,24.4,17.2,18.9,30.0,16.1,29.4,30.0,30.0,23.3,25.6,17.8,16.7,18.3,32.8,29.4,20.6,18.3,21.7,12.2
"2011-10-26",31.1,24.4,22.2,21.1,29.4,14.4,29.4,28.3,30.0,22.8,26.7,18.9,16.7,18.9,26.7,29.4,20.0,20.6,22.8,10.0
"2011-10-27",24.4,25.6,10.0,10.0,17.2,8.3,18.3,15.0,30.6,10.0,28.3,22.2,16.1,17.8,25.6,29.4,22.8,22.2,23.9,12.2
"2011-10-28",18.3,17.8,11.1,8.9,16.7,11.1,18.9,16.1,16.7,12.2,26.1,25.0,9.4,10.6,30.0,18.9,24.4,21.1,23.9,12.2
"2011-10-29",20.6,14.4,13.3,11.7,19.4,9.4,21.7,18.3,20.0,14.4,21.1,23.9,7.2,7.2,31.1,19.4,22.2,23.3,25.6,13.3
"2011-10-30",23.9,16.1,13.3,12.2,22.2,11.1,25.6,21.7,22.8,15.0,21.7,23.9,7.8,10.0,32.2,23.3,23.3,23.3,25.0,13.9
"2011-10-31",26.7,16.1,14.4,12.2,25.0,10.6,26.7,25.0,25.0,15.6,23.3,16.7,11.7,13.3,32.2,25.6,21.1,21.7,25.6,11.7
"2011-11-01",27.8,18.3,13.3,15.0,25.6,14.4,28.9,25.0,25.6,20.0,20.0,19.4,12.8,15.0,31.1,26.7,18.3,21.7,23.9,11.1
"2011-11-02",30.0,18.3,18.3,18.9,26.1,18.3,23.3,26.1,28.9,20.0,22.8,28.9,13.9,16.1,26.1,28.9,27.2,22.2,25.6,11.1
"2011-11-03",18.3,18.9,18.3,15.6,15.0,12.8,16.7,13.3,18.9,13.3,26.7,18.9,15.0,17.2,28.9,18.9,20.0,15.6,20.0,11.1
"2011-11-04",20.0,15.0,8.9,13.3,18.3,11.1,23.9,16.7,20.6,13.3,19.4,16.1,11.7,13.9,28.9,19.4,17.2,13.9,14.4,6.7
"2011-11-05",26.1,13.3,11.7,12.8,21.7,11.1,19.4,21.7,22.8,13.9,15.0,16.1,9.4,11.7,17.2,25.0,17.2,13.9,15.6,10.0
"2011-11-06",27.8,18.3,14.4,16.1,25.6,16.1,19.4,25.0,27.8,17.2,18.3,15.6,12.2,13.3,19.4,26.7,16.1,15.0,15.6,9.4
"2011-11-07",27.2,21.1,15.6,18.3,25.0,15.6,20.0,25.0,27.2,17.2,22.8,16.7,16.7,16.1,16.1,26.7,17.8,15.6,16.1,9.4
"2011-11-08",26.7,21.7,13.9,20.6,23.9,18.9,14.4,22.2,27.2,21.7,25.0,20.0,20.0,22.2,17.8,26.1,19.4,16.1,17.8,12.8
"2011-11-09",18.3,21.7,11.7,17.2,16.7,16.1,15.0,15.6,19.4,18.9,25.0,25.6,18.3,18.9,23.3,17.8,23.3,16.7,21.1,16.7
"2011-11-10",19.4,15.6,17.2,8.3,18.9,7.2,15.0,17.2,18.9,7.2,26.1,24.4,19.4,16.7,24.4,19.4,23.9,17.2,22.2,15.0
"2011-11-11",21.7,12.2,5.6,6.1,20.6,6.1,16.1,21.1,20.0,8.3,17.2,21.7,8.9,8.9,22.8,20.6,21.7,15.0,16.7,10.6
"2011-11-12",27.2,17.8,7.2,16.1,24.4,15.0,21.7,23.9,24.4,16.7,20.6,17.8,13.9,15.6,24.4,26.7,17.8,15.6,15.6,9.4
"2011-11-13",30.6,15.6,15.6,17.8,28.3,17.8,21.7,28.9,28.3,20.0,25.0,20.6,16.1,16.7,21.7,29.4,22.2,17.2,18.3,9.4
"2011-11-14",28.9,22.8,21.1,21.1,27.2,17.8,20.0,27.2,27.8,21.7,26.7,18.3,20.6,21.7,22.2,27.2,18.3,16.1,16.7,8.3
"2011-11-15",23.3,23.9,11.1,13.9,27.8,13.3,19.4,27.2,26.7,14.4,28.3,17.8,18.3,19.4,22.2,25.6,18.9,17.2,18.9,8.9
"2011-11-16",27.2,21.7,17.2,12.2,18.9,10.0,20.0,16.1,27.2,12.8,29.4,16.7,15.0,15.6,23.3,29.4,18.9,16.7,19.4,11.1
"2011-11-17",17.8,14.4,5.6,6.1,14.4,3.9,19.4,13.3,19.4,5.0,25.6,19.4,11.7,12.2,26.1,18.3,16.7,16.1,15.0,8.9
"2011-11-18",22.2,10.6,2.8,7.8,18.3,8.3,22.2,17.2,20.6,10.0,17.8,16.1,7.8,7.8,24.4,21.7,16.7,14.4,15.0,3.9
"2011-11-19",27.8,14.4,10.6,15.0,26.1,13.3,21.7,25.6,25.6,17.2,25.0,15.6,10.6,12.2,23.9,28.3,17.8,12.8,15.6,5.0
"2011-11-20",29.4,20.0,13.9,15.6,25.6,14.4,22.2,22.8,28.9,17.8,27.2,12.2,18.3,17.8,23.3,29.4,16.7,12.8,13.3,3.9
"2011-11-21",28.3,23.9,5.6,7.8,13.9,6.1,20.0,11.7,27.8,8.9,26.7,14.4,15.0,13.3,20.6,27.2,17.2,13.9,16.1,10.0
"2011-11-22",22.8,24.4,8.3,15.6,16.1,3.9,18.3,16.1,23.9,14.4,28.3,18.3,10.0,11.7,22.8,26.7,19.4,15.6,17.2,11.1
"2011-11-23",22.8,20.6,6.1,10.0,19.4,11.1,20.6,19.4,22.8,7.8,26.1,18.3,11.7,16.7,27.8,23.3,17.8,15.6,17.2,11.7
"2011-11-24",23.3,18.9,10.0,7.8,18.3,6.1,19.4,17.8,17.2,10.0,19.4,17.2,12.2,14.4,20.0,23.3,16.7,13.3,15.0,7.2
"2011-11-25",26.1,19.4,8.9,15.0,22.2,15.0,15.6,21.1,24.4,16.7,23.3,18.3,16.1,17.8,22.2,26.1,17.8,13.9,17.2,8.9
"2011-11-26",18.9,21.1,13.9,17.8,18.9,16.1,13.3,18.3,21.1,18.3,25.6,22.8,18.3,18.3,25.6,21.1,23.3,15.0,18.3,10.6
"2011-11-27",13.3,20.6,15.0,13.9,10.6,14.4,12.8,9.4,11.7,16.1,26.1,27.2,17.2,18.9,23.9,13.9,27.8,13.9,16.1,13.3
"2011-11-28",18.3,22.8,5.0,11.1,13.9,5.0,17.2,13.9,14.4,4.4,26.7,25.0,21.1,21.1,23.9,20.0,26.7,13.9,12.8,8.9
"2011-11-29",19.4,8.9,5.0,12.8,15.0,5.0,18.3,15.0,19.4,5.6,15.6,23.9,18.9,20.0,22.8,21.7,23.3,11.7,12.2,6.7
"2011-11-30",17.8,13.3,6.7,5.0,15.6,3.9,16.7,15.6,17.8,4.4,13.9,20.6,11.1,10.0,24.4,17.8,15.6,17.8,19.4,7.2
"2011-12-01",23.9,14.4,7.8,6.7,20.0,6.1,19.4,17.8,22.8,7.2,18.9,19.4,10.0,10.6,17.2,26.1,19.4,17.2,19.4,5.0
"2011-12-02",17.8,17.2,10.0,7.2,15.6,4.4,9.4,13.9,21.7,8.3,19.4,17.8,11.1,12.2,16.1,17.8,17.8,21.7,21.7,6.7
"2011-12-03",21.7,15.0,7.2,11.7,18.9,9.4,11.7,18.3,25.0,12.2,21.7,17.2,8.3,10.0,13.9,22.2,17.2,16.1,17.8,5.6
"2011-12-04",18.9,16.1,11.1,12.2,12.2,10.6,9.4,10.6,22.2,13.3,23.9,17.2,12.8,13.9,13.3,20.0,16.7,14.4,18.3,6.1
"2011-12-05",6.7,16.1,11.1,11.1,8.9,8.3,3.3,4.4,12.8,5.6,26.1,17.8,15.0,16.1,13.3,8.9,18.9,13.9,15.6,5.6
"2011-12-06",6.7,20.6,4.4,3.9,3.9,3.3,2.2,1.7,6.7,2.2,26.7,15.6,16.7,17.2,13.3,7.2,16.7,12.2,16.1,3.3
"2011-12-07",11.1,18.3,2.2,1.7,7.8,2.2,5.6,8.3,10.0,3.3,26.7,17.8,16.7,16.7,15.6,13.3,18.3,12.8,14.4,5.0
"2011-12-08",13.9,11.7,2.2,2.8,12.8,3.3,9.4,12.8,13.9,5.6,15.0,18.9,7.2,7.8,17.2,15.6,17.2,13.9,15.6,4.4
"2011-12-09",16.1,12.2,2.8,4.4,9.4,0.6,12.2,11.1,15.6,2.8,20.0,18.9,11.1,12.2,20.0,21.1,19.4,14.4,17.2,4.4
"2011-12-10",12.2,12.2,1.7,1.6,15.0,1.7,10.6,10.6,14.4,0.6,15.6,18.3,7.8,7.2,21.7,11.7,18.9,13.9,15.6,4.4
"2011-12-11",11.1,9.4,1.1,1.7,11.7,2.8,10.6,10.0,13.9,4.4,15.0,15.0,3.9,5.6,21.1,10.6,15.6,11.7,13.3,4.4
"2011-12-12",16.1,11.1,7.8,6.7,12.2,6.1,13.3,11.1,18.3,7.8,16.1,12.8,6.7,6.7,14.4,16.7,14.4,10.6,11.1,3.9
"2011-12-13",21.1,18.9,8.3,6.7,17.8,6.7,15.6,17.2,18.3,7.2,18.3,16.7,8.3,8.9,12.8,22.2,12.8,13.3,14.4,5.0
"2011-12-14",24.4,17.8,7.2,11.7,21.1,11.7,13.3,20.0,25.0,14.4,22.2,15.6,10.0,11.1,13.9,23.9,16.1,11.1,14.4,4.4
"2011-12-15",21.1,20.0,13.3,15.6,16.7,14.4,11.7,16.7,25.0,16.7,23.9,14.4,15.0,15.0,15.6,21.1,15.6,11.7,12.2,6.7
"2011-12-16",13.3,19.4,8.3,2.8,12.2,2.8,12.8,10.6,20.0,2.8,23.9,18.9,15.0,13.9,21.1,15.0,17.2,16.7,17.2,9.4
"2011-12-17",16.1,11.1,2.2,0.0,15.0,0.6,12.2,14.4,17.8,2.2,23.3,18.3,5.6,5.6,21.1,15.6,16.7,12.8,16.7,10.0
"2011-12-18",17.2,11.1,0.0,5.6,13.9,3.3,15.0,14.4,18.3,8.9,17.8,17.2,0.6,2.2,13.3,16.1,15.6,11.7,13.9,7.8
"2011-12-19",22.2,14.4,7.8,8.9,19.4,10.6,11.7,16.7,22.2,10.0,22.2,15.0,8.3,9.4,14.4,23.3,15.0,15.0,16.7,7.8
"2011-12-20",15.0,14.4,10.6,7.2,10.6,3.3,9.4,10.6,21.1,8.3,24.4,17.8,8.9,10.6,16.7,16.7,18.3,15.6,15.6,6.7
"2011-12-21",10.0,17.2,5.6,16.7,12.8,8.9,12.2,13.3,15.6,11.7,24.4,17.2,16.7,17.2,17.2,12.2,16.1,15.6,17.2,7.2
"2011-12-22",20.6,17.8,6.1,8.3,15.6,6.7,12.2,14.4,13.9,7.8,27.2,20.0,14.4,16.1,13.9,22.2,20.6,13.9,17.2,3.3
"2011-12-23",7.2,17.8,3.9,3.9,6.7,1.7,2.8,5.6,13.3,5.0,26.1,19.4,9.4,10.6,16.1,8.9,18.3,11.1,14.4,9.4
"2011-12-24",6.7,11.7,2.2,3.9,6.7,1.7,2.8,5.6,10.6,5.6,20.6,21.7,2.2,4.4,16.7,7.8,20.0,13.9,15.6,11.1
"2011-12-25",8.3,11.1,4.4,8.9,9.4,7.2,6.7,8.9,8.9,9.4,23.9,22.2,7.8,8.9,18.9,10.0,22.2,11.1,13.9,10.0
"2011-12-26",14.4,13.3,7.2,7.2,8.9,6.7,11.7,8.3,10.6,7.8,18.9,20.0,7.2,9.4,17.8,15.6,20.6,11.1,11.7,5.6
"2011-12-27",17.8,13.9,7.8,3.9,15.0,3.3,12.2,14.4,16.7,3.3,20.6,19.4,13.9,14.4,18.9,20.0,18.3,13.9,13.9,10.6
"2011-12-28",19.4,12.2,4.4,2.2,16.1,1.1,14.4,16.1,18.9,1.7,16.1,22.8,10.0,8.3,20.0,21.1,23.3,15.0,17.2,11.7
"2011-12-29",21.7,11.7,1.7,7.8,19.4,4.4,16.7,20.0,17.2,10.6,17.2,20.6,3.3,3.9,21.1,21.7,21.1,13.3,17.2,10.6
"2011-12-30",22.8,15.0,8.9,10.6,20.0,7.2,18.3,18.3,22.8,9.4,21.1,13.9,10.6,12.8,23.9,25.0,16.1,12.2,17.2,9.4
"2011-12-31",25.0,17.8,6.1,7.8,22.8,7.2,21.1,25.0,23.9,4.4,24.4,16.7,12.2,15.0,23.3,25.6,19.4,13.9,16.1,6.1
"2012-01-01",17.2,18.9,6.7,12.2,15.0,8.3,14.4,13.9,22.2,10.6,22.2,27.2,11.1,12.2,27.2,17.8,19.4,14.4,20.0,12.8
"2012-01-02",15.6,8.9,3.9,1.0,11.7,0.0,13.9,11.7,16.7,0.6,17.2,23.9,10.0,9.4,26.1,17.2,20.6,12.8,13.9,10.6
"2012-01-03",16.7,1.7,3.9,4.9,15.0,5.0,16.1,15.0,13.9,2.8,6.7,24.4,0.6,0.6,23.9,16.7,21.7,11.7,14.4,11.7
"2012-01-04",21.7,6.7,1.7,1.1,16.7,1.7,18.3,15.6,23.3,6.1,12.2,29.4,2.8,1.1,26.1,22.2,26.1,13.9,18.3,12.2
"2012-01-05",21.7,16.1,5.0,6.7,18.9,5.0,16.7,19.4,23.9,10.6,20.0,28.3,4.4,4.4,25.0,20.0,28.3,16.1,18.9,8.9
"2012-01-06",23.9,18.3,10.0,12.8,22.8,11.7,19.4,23.3,23.9,14.4,21.7,22.8,11.7,13.3,22.8,23.3,20.0,13.3,15.6,4.4
"2012-01-07",21.1,21.7,13.3,8.9,16.1,7.8,18.9,16.7,24.4,8.9,22.8,15.6,16.7,17.2,21.7,23.3,15.0,17.8,20.0,7.2
"2012-01-08",16.1,14.4,6.7,5.6,14.4,3.3,16.7,12.2,25.6,7.2,23.9,20.0,7.8,8.9,19.4,18.9,18.3,18.3,20.0,10.0
"2012-01-09",14.4,8.9,6.7,7.2,10.6,5.0,6.7,8.9,21.1,10.0,24.4,23.9,5.0,5.6,19.4,17.2,23.3,15.6,18.9,9.4
"2012-01-10",15.6,13.9,8.3,9.4,7.8,8.3,12.2,8.3,16.1,12.2,24.4,19.4,8.3,9.4,19.4,18.3,20.6,15.0,16.7,6.1
"2012-01-11",24.4,15.6,11.1,7.2,18.3,7.2,17.8,19.4,21.7,7.2,22.8,18.9,8.9,10.6,18.9,23.9,19.4,18.3,18.9,6.1
"2012-01-12",10.6,14.4,10.0,7.2,5.6,5.0,7.2,5.0,15.6,5.0,23.3,24.4,7.2,11.7,18.3,11.7,21.1,17.2,18.3,6.1
"2012-01-13",15.0,5.6,1.1,6.6,13.3,1.7,11.1,13.9,12.8,7.2,17.2,26.1,10.0,10.6,21.1,14.4,25.0,16.7,20.0,5.0
"2012-01-14",18.9,8.3,5.0,6.0,19.4,5.0,13.3,19.4,17.8,3.3,13.3,21.7,0.0,1.7,22.2,17.8,19.4,15.6,17.2,4.4
"2012-01-15",17.8,10.0,5.6,3.2,18.3,2.8,18.3,18.3,21.1,0.6,17.2,17.2,2.8,1.7,17.2,17.8,17.2,11.1,13.9,1.1
"2012-01-16",24.4,9.4,1.7,8.3,21.1,7.2,20.0,22.2,25.6,13.9,20.0,13.9,2.8,3.3,18.9,25.6,14.4,10.0,11.1,1.7
"2012-01-17",23.9,18.9,7.8,13.3,20.0,11.7,17.2,18.3,25.0,14.4,24.4,15.0,11.7,12.8,20.6,25.6,14.4,10.6,11.1,3.3
"2012-01-18",17.8,12.8,2.8,1.0,12.8,3.3,17.8,13.3,17.8,1.1,17.2,15.6,12.2,12.2,19.4,19.4,16.1,11.7,13.3,0.0
"2012-01-19",25.0,8.3,9.4,0.5,22.8,1.1,20.6,22.2,22.8,0.0,18.3,16.7,2.8,2.8,21.1,25.6,16.1,11.1,11.1,1.1
"2012-01-20",23.9,10.0,9.4,5.5,25.6,8.3,21.7,26.1,27.2,3.9,23.9,16.1,2.2,2.2,21.7,22.2,16.1,15.0,15.0,7.2
"2012-01-21",14.4,12.2,3.9,2.7,10.6,3.3,21.1,10.0,22.8,3.9,23.3,16.1,1.7,0.6,22.2,20.0,16.7,13.9,14.4,8.3
"2012-01-22",23.3,10.0,3.9,4.4,26.7,2.2,16.7,25.0,26.1,9.4,20.6,16.7,1.1,1.1,17.2,23.3,15.6,11.7,13.3,6.7
"2012-01-23",18.9,7.2,7.8,14.4,16.7,10.0,17.8,16.1,21.1,12.2,26.1,13.3,11.7,11.1,17.2,21.7,15.6,13.9,15.0,8.3
"2012-01-24",20.6,15.0,7.2,2.8,20.6,0.6,13.9,18.3,20.6,1.1,27.8,20.0,11.7,12.2,19.4,21.1,17.2,14.4,16.1,10.0
"2012-01-25",21.1,17.8,2.8,0.6,11.1,0.6,15.6,11.1,22.8,1.1,24.4,26.1,6.7,7.8,21.7,21.1,21.1,16.1,18.9,8.9
"2012-01-26",20.6,18.3,2.2,8.3,16.7,1.7,16.7,14.4,18.3,5.0,27.2,21.1,4.4,7.2,23.3,22.2,25.0,15.6,19.4,8.9
"2012-01-27",21.7,19.4,2.8,7.8,19.4,4.4,20.6,21.1,19.4,5.6,22.8,25.0,15.0,16.1,20.6,23.9,21.1,18.3,18.9,6.7
"2012-01-28",15.6,17.2,7.2,3.3,11.7,2.8,13.3,10.6,18.3,3.3,21.7,23.3,7.8,9.4,25.0,17.2,24.4,16.1,19.4,6.7
"2012-01-29",17.2,11.7,0.6,5.6,16.1,1.1,16.1,16.1,18.3,4.4,18.3,26.7,6.7,7.2,25.6,17.2,24.4,15.6,18.3,9.4
"2012-01-30",18.3,16.1,0.0,9.4,20.0,3.9,18.9,19.4,20.6,14.4,17.8,20.6,4.4,5.6,23.3,17.2,18.3,13.3,16.7,8.3
"2012-01-31",22.2,18.9,11.7,15.6,23.9,13.3,20.0,24.4,22.2,16.1,21.7,17.2,15.0,16.7,23.9,21.1,16.7,13.9,15.6,9.4
"2012-02-01",25.0,18.9,14.4,15.0,22.8,10.6,18.9,21.7,26.1,15.6,25.0,17.2,16.7,19.4,23.9,25.0,19.4,13.9,15.0,8.9
"2012-02-02",23.9,21.7,7.2,7.8,22.8,3.9,19.4,21.7,23.3,12.2,25.6,17.2,10.0,10.6,20.0,23.9,16.7,18.9,20.0,8.3
"2012-02-03",24.4,15.0,7.2,8.9,23.3,5.0,15.6,22.8,24.4,12.2,22.8,22.8,6.7,7.8,20.0,24.4,22.8,16.7,18.3,14.4
"2012-02-04",21.1,10.6,3.3,3.9,13.3,5.0,11.7,11.7,22.2,8.3,25.0,22.8,7.8,7.2,20.6,20.0,22.8,16.7,19.4,15.6
"2012-02-05",10.0,13.3,4.4,7.2,8.3,7.2,10.0,7.8,12.2,9.4,27.2,23.3,4.4,6.7,22.2,11.7,22.8,15.6,20.0,13.9
"2012-02-06",10.6,8.3,5.6,8.3,12.8,10.6,15.0,11.1,16.1,9.4,18.9,20.6,10.6,11.1,20.0,10.0,21.1,16.1,22.2,16.1
"2012-02-07",17.8,15.0,2.2,1.7,15.6,2.2,16.1,14.4,18.3,2.8,21.1,17.2,9.4,11.1,23.3,16.7,16.7,15.0,16.7,15.6
"2012-02-08",13.9,11.7,2.2,0.6,8.3,2.2,14.4,6.7,17.8,2.2,22.8,22.8,3.3,4.4,23.9,15.0,20.6,17.2,18.9,10.0
"2012-02-09",14.4,9.4,2.8,1.7,13.3,3.9,18.3,12.8,15.0,0.0,20.0,25.6,7.8,6.7,25.6,13.9,23.9,18.9,21.7,11.1
"2012-02-10",18.3,8.9,3.3,0.0,14.4,0.6,16.1,13.3,15.6,1.7,22.8,19.4,7.2,7.2,26.7,17.8,20.0,16.7,20.6,12.8
"2012-02-11",10.0,10.0,1.7,0.0,3.3,6.7,20.6,2.8,12.8,3.9,15.0,16.1,3.3,3.3,27.2,12.8,16.7,12.2,15.0,8.9
"2012-02-12",6.7,6.1,7.2,2.7,6.1,1.1,10.6,4.4,7.2,1.7,8.9,16.1,0.0,0.0,20.6,6.1,16.7,13.3,17.2,8.3
"2012-02-13",18.3,10.6,2.2,1.7,7.8,2.8,17.8,10.0,15.6,1.7,15.6,15.6,6.7,6.7,20.0,18.3,15.6,11.7,11.7,7.2
"2012-02-14",22.2,12.2,2.2,1.7,18.3,1.1,17.8,18.9,21.7,2.2,20.0,15.6,8.3,11.1,16.1,21.1,15.0,13.3,16.1,6.7
"2012-02-15",26.7,18.3,2.8,6.7,24.4,3.9,15.6,23.9,21.7,6.7,18.9,14.4,7.8,10.0,17.8,26.7,15.6,14.4,15.0,7.2
"2012-02-16",17.2,12.2,7.8,8.9,14.4,6.1,16.7,12.2,20.6,8.3,25.0,22.2,6.7,6.7,20.6,18.9,17.8,17.2,18.9,7.2
"2012-02-17",13.9,17.2,8.3,7.2,17.8,6.7,13.3,16.1,17.8,10.6,20.0,20.0,10.0,11.1,21.1,13.9,20.0,15.0,18.3,10.0
"2012-02-18",15.0,17.8,10.0,7.8,11.7,3.9,15.6,11.7,17.2,7.2,21.1,15.6,8.9,11.1,21.1,16.1,15.6,13.9,16.7,6.7
"2012-02-19",15.6,13.9,3.3,3.3,13.9,0.6,18.9,12.8,17.8,3.9,28.3,14.4,6.7,7.8,20.0,16.1,16.7,12.2,15.0,6.7
"2012-02-20",20.6,11.1,2.8,5.0,17.8,2.8,17.2,18.9,18.9,7.2,14.4,15.6,7.8,8.9,21.1,20.6,15.6,13.3,16.1,7.8
"2012-02-21",23.3,14.4,6.7,9.4,21.7,5.6,20.6,21.1,23.9,8.3,21.7,22.2,7.8,10.0,23.9,23.3,21.7,16.1,18.9,10.0
"2012-02-22",30.6,21.1,5.0,13.3,26.1,5.6,22.8,25.6,27.2,14.4,23.9,23.3,13.9,15.6,25.0,27.2,23.9,21.1,25.0,10.0
"2012-02-23",31.7,24.4,8.9,11.1,27.8,6.1,24.4,26.7,27.8,10.6,28.9,24.4,14.4,16.7,25.6,29.4,18.9,20.0,23.3,8.3
"2012-02-24",17.8,23.3,3.9,8.3,15.0,1.7,15.0,14.4,22.8,6.1,28.9,17.8,7.8,10.0,27.2,21.7,16.7,21.1,23.9,6.7
"2012-02-25",16.1,12.8,2.2,1.7,18.3,0.6,20.6,17.8,15.6,1.7,15.6,15.6,7.2,7.2,26.1,13.3,17.2,13.9,16.1,7.2
"2012-02-26",18.9,12.2,0.6,7.8,19.4,2.2,23.9,18.9,19.4,11.7,13.9,16.1,7.2,8.3,27.2,16.7,14.4,12.2,15.6,5.0
"2012-02-27",21.7,12.8,11.1,13.9,21.7,8.3,23.3,20.0,21.7,11.1,22.2,13.9,15.0,15.6,26.1,18.3,15.0,11.1,12.8,6.7
"2012-02-28",26.1,20.6,3.3,10.0,23.3,5.0,21.1,23.3,25.0,13.3,22.2,14.4,10.0,11.7,18.3,25.6,14.4,12.2,13.9,6.7
"2012-02-29",23.3,20.0,10.6,21.7,25.0,8.3,18.3,23.9,28.9,20.6,28.9,15.0,5.6,7.2,21.1,26.7,15.0,13.3,13.9,5.0
"2012-03-01",22.8,26.7,15.6,9.4,28.3,6.7,22.2,27.2,27.8,11.1,26.7,16.7,5.0,12.2,21.7,23.3,15.6,12.2,14.4,6.1
"2012-03-02",28.3,15.6,4.4,13.9,22.2,10.6,18.9,20.6,28.3,17.2,27.8,21.1,5.6,9.4,20.0,29.4,18.9,17.2,18.3,6.7
"2012-03-03",18.3,17.2,4.4,3.9,16.7,5.0,15.6,15.0,19.4,3.3,31.1,23.3,13.3,14.4,22.2,18.3,23.3,20.6,21.7,12.2
"2012-03-04",21.7,11.7,1.1,2.2,23.9,1.7,20.6,23.3,22.8,4.4,23.3,30.6,7.2,8.3,27.2,22.2,27.2,22.8,23.9,10.6
"2012-03-05",24.4,11.7,1.1,0.6,26.1,0.0,24.4,25.0,25.6,4.4,25.0,26.1,6.7,6.7,29.4,23.9,22.2,13.9,20.6,7.8
"2012-03-06",24.4,13.9,5.6,15.6,22.2,11.7,26.7,21.7,23.9,20.6,21.7,15.0,6.7,7.2,30.0,23.9,15.6,12.2,13.9,6.7
"2012-03-07",22.8,20.6,20.0,20.0,21.7,19.4,27.2,21.1,25.6,20.6,24.4,16.7,16.7,17.2,20.6,23.3,17.2,16.1,17.8,8.9
"2012-03-08",24.4,22.2,20.0,15.6,22.2,15.6,12.8,22.2,26.7,18.9,26.1,21.7,21.7,21.1,22.2,26.1,20.6,18.3,21.7,15.6
"2012-03-09",8.9,17.8,8.3,6.1,12.2,3.3,8.3,11.1,14.4,7.2,28.9,27.8,17.8,17.8,25.0,9.4,27.2,20.0,23.3,9.4
"2012-03-10",11.1,16.1,5.0,8.9,12.2,7.8,10.6,10.6,17.2,13.3,19.4,22.2,6.1,6.7,22.8,11.7,19.4,15.0,17.2,7.2
"2012-03-11",22.8,17.8,16.1,19.4,17.8,18.3,20.6,18.3,21.7,19.4,23.9,16.7,16.1,15.6,26.7,22.8,15.0,15.6,16.1,6.7
"2012-03-12",26.1,22.2,20.6,15.6,26.7,15.6,23.3,27.8,26.1,21.7,25.0,15.6,21.7,20.6,28.3,25.6,16.7,16.1,17.8,8.3
"2012-03-13",27.2,23.9,18.9,22.2,25.0,18.9,26.1,25.0,26.1,24.4,26.7,15.6,23.3,24.4,29.4,26.7,16.7,13.3,14.4,5.6
"2012-03-14",26.7,28.3,20.6,25.0,25.0,23.3,26.7,25.0,27.2,27.2,28.9,16.7,21.1,23.3,27.8,26.7,16.7,14.4,16.7,7.8
"2012-03-15",27.2,28.9,27.8,19.4,26.7,23.9,24.4,26.7,27.8,26.7,27.8,15.0,11.1,14.4,29.4,27.2,16.1,16.1,20.0,11.1
"2012-03-16",26.7,27.8,27.2,22.2,26.7,21.1,28.3,26.7,27.8,25.0,28.9,15.0,10.6,15.0,30.6,26.7,16.1,14.4,16.7,8.9
"2012-03-17",26.1,27.2,18.9,24.4,26.7,23.3,28.9,25.0,27.2,25.0,28.9,13.9,16.7,21.7,27.2,26.1,14.4,11.1,11.1,10.0
"2012-03-18",23.9,23.9,27.8,23.3,24.4,24.4,25.6,23.9,27.8,26.7,28.9,12.8,17.8,18.3,17.8,25.6,13.9,11.1,12.8,5.0
"2012-03-19",26.7,28.3,27.8,25.0,27.2,23.9,11.7,25.6,27.2,27.8,28.9,13.9,23.3,24.4,14.4,26.7,14.4,13.3,15.0,7.2
"2012-03-20",22.8,27.8,24.4,28.3,18.3,27.2,14.4,18.3,23.3,28.3,27.8,17.2,22.8,25.6,18.9,19.4,17.8,16.7,20.6,7.8
"2012-03-21",22.2,26.1,30.0,28.3,18.9,28.3,18.9,18.3,22.8,28.9,27.2,20.0,19.4,21.1,23.9,22.8,20.0,19.4,22.8,8.9
"2012-03-22",26.7,26.7,27.2,28.9,22.8,28.3,25.0,21.7,27.2,27.2,28.3,17.2,25.6,21.7,28.9,26.7,18.3,12.8,15.6,10.0
"2012-03-23",26.1,26.1,27.8,23.9,23.9,20.6,28.3,23.9,28.9,20.6,30.6,16.7,24.4,26.7,30.6,27.8,16.1,15.6,19.4,12.2
"2012-03-24",27.8,25.6,14.4,18.3,27.2,15.6,29.4,27.2,28.9,19.4,24.4,17.2,18.3,16.1,31.1,26.7,16.1,11.7,12.2,15.0
"2012-03-25",27.8,18.9,14.4,15.0,28.3,20.6,32.2,28.3,30.0,21.7,25.0,13.3,11.1,15.0,29.4,27.8,17.2,13.9,15.0,13.3
